Gender,Birthday,Location,Days Watched,Watching,Completed,On Hold,Plan to Watch,Total Entries,Rewatched,Episodes Watched,Country,ISO3_Code
Female,1996-11-29 00:00:00+00:00,oxnardcalifornia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oxnardcalifornia,Invalid country name
Male,1993-01-24 00:00:00+00:00,NetherlandsLimburgSittard,18.0,3.0,47.0,2.0,0.0,54.0,0.0,1095.0,Sittard,Invalid country name
Male,1985-04-08 00:00:00+00:00,AtlantaGeorgia,73.5,26.0,116.0,107.0,236.0,493.0,105.0,4238.0,USA,USA
Male,1990-01-13 00:00:00+00:00,HoustonTX,57.0,14.0,362.0,71.0,249.0,719.0,0.0,3335.0,USA,USA
Male,1990-10-12 00:00:00+00:00,JohnstownPennsylvania,4.5,4.0,3.0,0.0,0.0,7.0,0.0,268.0,USA,USA
Male,1982-07-18 00:00:00+00:00,Texas,268.8,10.0,970.0,48.0,115.0,1159.0,8.0,15959.0,USA,USA
Male,1989-08-06 00:00:00+00:00,LondonEngland,59.3,56.0,149.0,0.0,0.0,205.0,0.0,3436.0,England,GBR
Male,1995-05-26 00:00:00+00:00,AsiaBrunei,3.7,1.0,6.0,1.0,4.0,12.0,2.0,216.0,Brunei,BRN
Male,1986-11-04 00:00:00+00:00,DublinIreland,77.2,12.0,318.0,7.0,10.0,348.0,0.0,4593.0,Ireland,IRL
Female,1999-09-13 00:00:00+00:00,NewEngland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England,GBR
Male,1991-04-20 00:00:00+00:00,EdmontonAlberta,86.1,6.0,190.0,1.0,14.0,215.0,0.0,5115.0,Alberta,CAN
Female,1991-11-07 00:00:00+00:00,AdelaideAustralia,16.4,2.0,3.0,0.0,1.0,6.0,5.0,1083.0,Australia,AUS
Female,1990-10-05 00:00:00+00:00,Oklahoma,101.1,5.0,228.0,51.0,34.0,322.0,95.0,5959.0,USA,USA
Male,1991-12-04 00:00:00+00:00,Heretheresomewhere,38.4,9.0,111.0,34.0,10.0,175.0,0.0,2245.0,Heretheresomewhere,Invalid country name
Male,1992-03-12 00:00:00+00:00,VancouverBritishColumbiaCanada,34.1,13.0,90.0,5.0,56.0,187.0,7.0,1998.0,Canada,CAN
Male,1988-12-03 00:00:00+00:00,Anotherside,16.1,0.0,63.0,0.0,0.0,63.0,0.0,884.0,Anotherside,Invalid country name
Male,1985-12-06 00:00:00+00:00,LafayetteIndiana,17.3,5.0,16.0,4.0,0.0,25.0,1.0,1048.0,Indiana,USA
Male,1989-06-09 00:00:00+00:00,Florida,51.8,3.0,108.0,0.0,0.0,112.0,0.0,3049.0,USA,USA
Male,1990-08-21 00:00:00+00:00,utah,155.1,9.0,373.0,3.0,12.0,402.0,0.0,9314.0,utah,USA
Male,1991-04-03 00:00:00+00:00,MelbourneAustralia,52.5,6.0,143.0,19.0,38.0,206.0,4.0,3108.0,Australia,AUS
Female,1993-11-09 00:00:00+00:00,BucharestRomania,63.7,4.0,260.0,0.0,7.0,286.0,30.0,3660.0,Romania,ROU
Female,1992-05-13 00:00:00+00:00,SalemMS,13.0,24.0,27.0,1.0,4.0,56.0,0.0,767.0,USA,USA
Female,1986-11-09 00:00:00+00:00,BucharestRomania,32.1,6.0,86.0,5.0,12.0,113.0,9.0,1937.0,Romania,ROU
Male,1996-06-06 00:00:00+00:00,KfarSabaIsrael,2.5,4.0,6.0,0.0,1.0,11.0,0.0,143.0,Israel,ISR
Female,1988-08-13 00:00:00+00:00,OrlandoFlorida,1.0,4.0,1.0,0.0,2.0,7.0,0.0,61.0,USA,USA
Male,1976-02-01 00:00:00+00:00,TunisTunisia,20.6,3.0,22.0,3.0,1.0,29.0,100.0,906.0,Tunisia,TUN
Male,1987-03-16 00:00:00+00:00,Italia,114.2,0.0,428.0,0.0,0.0,428.0,0.0,6705.0,Italia,ITA
Male,1992-02-20 00:00:00+00:00,PuertoRico,16.0,2.0,42.0,5.0,9.0,67.0,0.0,929.0,Rico,PRI
Female,1992-03-23 00:00:00+00:00,DenHelder,25.2,5.0,36.0,6.0,3.0,50.0,0.0,1492.0,Helder,Invalid country name
Male,1992-08-04 00:00:00+00:00,Brunei,61.8,8.0,173.0,7.0,6.0,201.0,15.0,3680.0,Brunei,BRN
Female,1991-06-27 00:00:00+00:00,Sevastopol,184.5,29.0,537.0,44.0,84.0,739.0,0.0,11106.0,Sevastopol,UKR
Male,1987-03-12 00:00:00+00:00,Internet,357.7,18.0,1700.0,11.0,73.0,2010.0,278.0,21222.0,Internet,Invalid country name
Female,1990-09-25 00:00:00+00:00,SerbiaBelgrade,23.0,1.0,51.0,10.0,0.0,64.0,0.0,1373.0,Belgrade,Invalid country name
Male,1988-10-03 00:00:00+00:00,Lithuania,24.0,6.0,51.0,3.0,0.0,60.0,2.0,1436.0,Lithuania,LTU
Female,1993-06-13 00:00:00+00:00,TallinnEstonia,81.8,4.0,240.0,17.0,0.0,355.0,8.0,4780.0,Estonia,EST
Male,1990-03-16 00:00:00+00:00,TampaFlorida,9.9,2.0,11.0,1.0,3.0,18.0,4.0,601.0,USA,USA
Female,1992-12-13 00:00:00+00:00,Inyourpants,8.8,13.0,20.0,8.0,12.0,55.0,12.0,553.0,Inyourpants,Invalid country name
Male,1987-01-16 00:00:00+00:00,UK,41.3,13.0,163.0,87.0,83.0,367.0,0.0,2465.0,GBR,GBR
Male,1987-10-16 00:00:00+00:00,PolandLodz,50.3,7.0,148.0,0.0,4.0,160.0,0.0,2966.0,Lodz,Invalid country name
Male,1990-12-30 00:00:00+00:00,OsloNorway,8.9,4.0,13.0,2.0,0.0,22.0,10.0,466.0,Norway,NOR
Female,1987-05-01 00:00:00+00:00,BrusselsBelgiumEurope,259.4,40.0,670.0,0.0,23.0,773.0,0.0,15655.0,Europe,Invalid country name
Male,1988-08-13 00:00:00+00:00,SilentHill,72.6,10.0,182.0,1.0,24.0,237.0,0.0,4218.0,Hill,GBR
Female,1991-03-08 00:00:00+00:00,somewhere,15.2,4.0,28.0,0.0,3.0,35.0,2.0,913.0,somewhere,Invalid country name
Male,1985-08-30 00:00:00+00:00,TheInternet,75.6,4.0,241.0,2.0,30.0,297.0,5.0,4494.0,Internet,Invalid country name
Male,1983-02-09 00:00:00+00:00,Texas,22.7,8.0,51.0,0.0,9.0,75.0,3.0,1307.0,USA,USA
Male,1995-02-17 00:00:00+00:00,FortalezaBrazil,5.1,13.0,7.0,0.0,0.0,20.0,0.0,304.0,Brazil,BRA
Male,1986-12-31 00:00:00+00:00,LodzPoland,53.5,4.0,167.0,0.0,0.0,171.0,0.0,3125.0,Poland,POL
Male,1986-11-20 00:00:00+00:00,Brasil,0.6,0.0,2.0,0.0,1.0,3.0,0.0,38.0,Brasil,Invalid country name
Female,1985-12-04 00:00:00+00:00,ChamberyFrance,90.1,24.0,384.0,6.0,231.0,669.0,1.0,5270.0,France,FRA
Female,1988-09-27 00:00:00+00:00,BothellWA,334.8,26.0,1017.0,19.0,116.0,1339.0,129.0,20097.0,USA,USA
Male,1992-07-23 00:00:00+00:00,thelastlevel,76.9,11.0,168.0,14.0,73.0,272.0,0.0,4535.0,thelastlevel,Invalid country name
Male,1981-12-20 00:00:00+00:00,SanDiegoCA,93.0,12.0,122.0,10.0,7.0,183.0,165.0,6237.0,USA,USA
Male,1985-04-11 00:00:00+00:00,Stockholm,52.6,21.0,190.0,15.0,21.0,270.0,0.0,3143.0,SWE,SWE
Male,1991-01-02 00:00:00+00:00,FairhopeAlabama,25.9,6.0,87.0,11.0,7.0,118.0,29.0,1365.0,Alabama,USA
Male,1985-09-26 00:00:00+00:00,JuarezMexico,42.5,31.0,57.0,2.0,58.0,148.0,30.0,2498.0,Mexico,MEX
Male,1989-04-24 00:00:00+00:00,UsuallyNewYorkRightnowOsaka,135.9,27.0,617.0,63.0,62.0,773.0,62.0,7890.0,JPN,JPN
Female,1990-07-21 00:00:00+00:00,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Irvine,Invalid country name
Female,1994-07-09 00:00:00+00:00,Kitchen,202.0,7.0,40.0,4.0,8.0,62.0,76.0,11637.0,Kitchen,Invalid country name
Male,1988-10-11 00:00:00+00:00,philippines,53.0,3.0,95.0,2.0,40.0,159.0,0.0,3170.0,philippines,PHL
Female,1993-05-26 00:00:00+00:00,BeavertonOregon,1.3,0.0,1.0,0.0,0.0,1.0,2.0,78.0,USA,USA
Male,1991-10-28 00:00:00+00:00,LosAlamitos,32.4,23.0,108.0,55.0,31.0,237.0,0.0,1915.0,Alamitos,Invalid country name
Female,1991-05-27 00:00:00+00:00,CapeCodMass,3.7,6.0,5.0,1.0,0.0,12.0,5.0,216.0,Mass,ITA
Male,1987-01-17 00:00:00+00:00,OaklandCA,7.9,3.0,2.0,0.0,0.0,5.0,0.0,477.0,USA,USA
Female,1988-04-01 00:00:00+00:00,VancouverCanada,85.0,6.0,277.0,21.0,67.0,400.0,26.0,4907.0,Canada,CAN
Female,1991-03-07 00:00:00+00:00,infrontofthecomputer,57.4,7.0,79.0,5.0,18.0,119.0,7.0,3423.0,infrontofthecomputer,Invalid country name
Male,1988-08-11 00:00:00+00:00,Japan,178.5,25.0,418.0,18.0,96.0,560.0,18.0,10569.0,Japan,JPN
Male,1977-03-19 00:00:00+00:00,Singapore,32.1,2.0,70.0,0.0,28.0,102.0,0.0,1886.0,Singapore,SGP
Male,1988-09-19 00:00:00+00:00,ColoradoBoulder,76.9,4.0,147.0,29.0,58.0,287.0,0.0,4459.0,Boulder,Invalid country name
Male,1986-10-04 00:00:00+00:00,LagunaPhilippines,15.9,10.0,40.0,9.0,13.0,79.0,0.0,942.0,Philippines,PHL
Male,1987-08-21 00:00:00+00:00,BudapestHungary,25.0,5.0,54.0,0.0,1.0,68.0,5.0,1437.0,Hungary,HUN
Female,1989-08-12 00:00:00+00:00,TartuEstonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,EST
Male,1991-03-22 00:00:00+00:00,NewcastleUK,77.5,23.0,234.0,50.0,79.0,398.0,68.0,4466.0,GBR,GBR
Female,1965-05-03 00:00:00+00:00,theNetherlands,38.4,11.0,100.0,3.0,45.0,167.0,10.0,2237.0,Netherlands,NLD
Male,1993-07-15 00:00:00+00:00,palermo,22.2,6.0,38.0,0.0,10.0,54.0,0.0,1351.0,palermo,ITA
Male,1992-05-14 00:00:00+00:00,GdyniaPoland,339.6,38.0,1504.0,97.0,63.0,2283.0,41.0,20807.0,Poland,POL
Female,1983-11-24 00:00:00+00:00,DenverColorado,30.7,9.0,68.0,7.0,10.0,107.0,8.0,1789.0,USA,USA
Female,1993-01-19 00:00:00+00:00,MemphisTN,1009.3,17.0,421.0,29.0,28.0,495.0,963.0,145126.0,USA,USA
Male,1989-03-15 00:00:00+00:00,DublinIrelandUK,6.1,4.0,16.0,0.0,0.0,22.0,1.0,352.0,IRL,IRL
Male,1991-10-14 00:00:00+00:00,Germany,33.5,0.0,15.0,4.0,0.0,22.0,0.0,2009.0,Germany,DEU
Female,1992-03-06 00:00:00+00:00,uk,10.4,36.0,61.0,2.0,79.0,178.0,0.0,573.0,uk,UGA
Male,1992-12-01 00:00:00+00:00,HellYouWontToJoinME,32.8,4.0,4.0,0.0,1.0,9.0,10.0,1979.0,USA,USA
Female,1991-08-17 00:00:00+00:00,Poland,49.0,3.0,188.0,0.0,111.0,302.0,10.0,4340.0,Poland,POL
Female,1989-03-23 00:00:00+00:00,KanagawaJapan,75.4,8.0,221.0,16.0,57.0,379.0,70.0,4318.0,Japan,JPN
Male,1986-07-24 00:00:00+00:00,SydneyNovaScotia,87.8,2.0,304.0,3.0,19.0,367.0,32.0,5040.0,Scotia,CAN
Female,1987-11-09 00:00:00+00:00,Colorado,38.0,1.0,106.0,46.0,140.0,309.0,54.0,2162.0,USA,USA
Male,1991-07-28 00:00:00+00:00,PolandKatowice,337.9,1.0,960.0,8.0,0.0,970.0,0.0,20439.0,POL,POL
Male,1987-11-05 00:00:00+00:00,DublinIreland,6.2,0.0,3.0,0.0,0.0,3.0,4.0,368.0,Ireland,IRL
Female,1990-09-13 00:00:00+00:00,Tokyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN,JPN
Male,1991-03-29 00:00:00+00:00,HellColorado,219.4,7.0,245.0,0.0,0.0,255.0,281.0,12667.0,USA,USA
Male,1989-03-19 00:00:00+00:00,Bucharest,156.0,9.0,592.0,0.0,1.0,620.0,2.0,9023.0,Bucharest,Invalid country name
Male,1992-01-27 00:00:00+00:00,Finland,98.7,6.0,344.0,0.0,57.0,407.0,0.0,5873.0,Finland,FIN
Female,1979-11-13 00:00:00+00:00,StPetersburgFlorida,42.7,5.0,109.0,7.0,8.0,129.0,0.0,2556.0,USA,USA
Female,1991-09-17 00:00:00+00:00,SunderlandEngland,13.0,8.0,47.0,7.0,5.0,73.0,0.0,724.0,England,GBR
Male,1986-12-08 00:00:00+00:00,HelsinkiFinland,37.0,14.0,54.0,3.0,6.0,86.0,0.0,2216.0,Finland,FIN
Female,1989-01-02 00:00:00+00:00,Ireland,6.3,2.0,4.0,1.0,4.0,13.0,1.0,374.0,Ireland,IRL
Female,1991-01-25 00:00:00+00:00,SanDiegoCA,44.8,1.0,13.0,5.0,6.0,28.0,37.0,2576.0,USA,USA
Male,1987-10-15 00:00:00+00:00,UVAandManassasVA,29.6,0.0,44.0,1.0,0.0,47.0,43.0,1661.0,USA,USA
Male,1993-11-02 00:00:00+00:00,SandVilageSouthCarolina,5.2,5.0,3.0,1.0,1.0,10.0,0.0,316.0,Carolina,USA
Female,1987-11-29 00:00:00+00:00,USA,42.1,4.0,95.0,18.0,38.0,158.0,0.0,2459.0,USA,USA
Male,1979-06-13 00:00:00+00:00,RioGrandedoSulBrazil,0.6,0.0,3.0,0.0,0.0,3.0,0.0,37.0,Brazil,BRA
Male,1987-06-13 00:00:00+00:00,romania,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,romania,ROU
Male,1990-04-13 00:00:00+00:00,Connecticut,44.2,36.0,130.0,4.0,392.0,562.0,0.0,2656.0,USA,USA
Female,1992-03-31 00:00:00+00:00,Jerseyy,0.5,1.0,2.0,0.0,0.0,3.0,0.0,27.0,Jerseyy,Invalid country name
Female,1992-07-10 00:00:00+00:00,Minnesota,0.8,1.0,1.0,0.0,0.0,2.0,0.0,50.0,USA,USA
Male,1992-02-11 00:00:00+00:00,Gaytown,0.2,1.0,6.0,0.0,0.0,7.0,0.0,13.0,Gaytown,Invalid country name
Female,1998-03-20 00:00:00+00:00,AntofagastaChile,63.8,11.0,155.0,22.0,11.0,201.0,0.0,3802.0,Chile,CHL
Male,1990-07-22 00:00:00+00:00,EspooFinland,28.1,5.0,15.0,0.0,1.0,21.0,0.0,1682.0,Finland,FIN
Female,1993-02-13 00:00:00+00:00,Sydney,131.5,4.0,158.0,12.0,83.0,273.0,10.0,7900.0,AUS,AUS
Male,1984-04-25 00:00:00+00:00,BayonneFrance,72.6,46.0,217.0,43.0,25.0,348.0,5.0,4338.0,France,FRA
Male,1977-04-17 00:00:00+00:00,BordeauxFrance,96.0,11.0,307.0,64.0,72.0,467.0,7.0,5696.0,France,FRA
Female,1986-11-18 00:00:00+00:00,PerthAustralia,0.2,2.0,1.0,0.0,0.0,3.0,0.0,7.0,Australia,AUS
Male,1993-06-04 00:00:00+00:00,Earth,24.9,15.0,56.0,0.0,1.0,72.0,11.0,1430.0,Earth,Invalid country name
Male,1986-08-16 00:00:00+00:00,philippines,11.5,4.0,33.0,2.0,5.0,46.0,7.0,711.0,philippines,PHL
Female,1991-07-27 00:00:00+00:00,NizanIsrael,43.8,29.0,45.0,2.0,9.0,86.0,0.0,2600.0,Israel,ISR
Male,1987-05-09 00:00:00+00:00,Kaunas,15.8,0.0,48.0,3.0,3.0,57.0,7.0,926.0,Kaunas,LTU
Male,1987-09-19 00:00:00+00:00,OsloNorway,25.4,1.0,44.0,0.0,2.0,47.0,12.0,1524.0,Norway,NOR
Female,1988-02-25 00:00:00+00:00,TheWorldThatNeverWas,36.7,8.0,48.0,14.0,54.0,127.0,7.0,2187.0,Was,IRQ
Male,1988-12-21 00:00:00+00:00,Philippines,118.4,10.0,390.0,4.0,88.0,492.0,0.0,7007.0,Philippines,PHL
Female,1988-02-26 00:00:00+00:00,SlavonianShip,59.7,4.0,137.0,0.0,0.0,141.0,0.0,3564.0,Ship,Invalid country name
Female,1988-11-21 00:00:00+00:00,HollandMichigan,1.6,1.0,3.0,0.0,0.0,4.0,4.0,94.0,USA,USA
Female,1990-05-07 00:00:00+00:00,BrazilRiodeJaneiro,3.1,5.0,1.0,0.0,0.0,6.0,0.0,187.0,Janeiro,BRA
Female,1990-12-09 00:00:00+00:00,stockholmSweden,28.6,11.0,38.0,2.0,4.0,57.0,27.0,1710.0,Sweden,SWE
Female,1990-01-23 00:00:00+00:00,Malaysia,4.5,4.0,8.0,0.0,0.0,12.0,3.0,267.0,Malaysia,MYS
Female,1987-06-10 00:00:00+00:00,GastoniaNorthCarolina,5.2,0.0,1.0,0.0,0.0,1.0,12.0,312.0,Carolina,USA
Male,1989-04-20 00:00:00+00:00,NeckartenzlingenGermany,54.9,10.0,79.0,0.0,0.0,92.0,0.0,3269.0,Germany,DEU
Female,1991-01-23 00:00:00+00:00,LondonEngland,42.5,4.0,105.0,10.0,7.0,130.0,0.0,2532.0,England,GBR
Female,1989-12-14 00:00:00+00:00,Sweden,14.4,4.0,26.0,6.0,6.0,43.0,5.0,837.0,Sweden,SWE
Female,1993-09-17 00:00:00+00:00,Netherlands,15.7,23.0,58.0,3.0,74.0,165.0,0.0,968.0,Netherlands,NLD
Male,1985-09-23 00:00:00+00:00,Rome,13.0,3.0,17.0,0.0,1.0,24.0,0.0,794.0,ITA,ITA
Female,1989-08-29 00:00:00+00:00,BucharestRomania,97.3,3.0,229.0,14.0,12.0,280.0,0.0,5741.0,Romania,ROU
Male,1986-11-12 00:00:00+00:00,Texas,42.3,15.0,157.0,33.0,0.0,227.0,0.0,2493.0,USA,USA
Male,1993-01-28 00:00:00+00:00,EstoniaTapa,16.1,5.0,29.0,6.0,8.0,49.0,1.0,935.0,Tapa,EST
Male,1993-05-24 00:00:00+00:00,US,38.2,2.0,121.0,9.0,197.0,335.0,0.0,2240.0,USA,USA
Female,1993-03-05 00:00:00+00:00,NewYork,22.6,54.0,51.0,45.0,110.0,266.0,0.0,1351.0,GBR,GBR
Male,1989-09-04 00:00:00+00:00,sumterSouthcarolina,141.4,109.0,415.0,18.0,222.0,766.0,0.0,8395.0,Southcarolina,Invalid country name
Male,1992-04-06 00:00:00+00:00,TemeculaCA,49.9,13.0,101.0,16.0,18.0,148.0,0.0,3010.0,USA,USA
Female,1990-02-08 00:00:00+00:00,LimerickIreland,15.3,4.0,18.0,5.0,1.0,28.0,0.0,924.0,Ireland,IRL
Female,1988-10-31 00:00:00+00:00,UnitedStates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,States,USA
Female,1986-08-01 00:00:00+00:00,MyComputer,7.1,4.0,9.0,0.0,1.0,14.0,0.0,432.0,Computer,Invalid country name
Male,1984-05-19 00:00:00+00:00,France,21.1,31.0,36.0,0.0,1.0,73.0,0.0,1264.0,France,FRA
Male,1991-01-04 00:00:00+00:00,Finland,2.1,2.0,0.0,0.0,0.0,2.0,0.0,130.0,Finland,FIN
Male,1991-06-09 00:00:00+00:00,YpsilantiMichigan,83.5,5.0,133.0,0.0,37.0,177.0,0.0,5024.0,USA,USA
Male,1988-10-14 00:00:00+00:00,PottstownPAUSA,39.1,3.0,143.0,0.0,1.0,147.0,0.0,2257.0,USA,USA
Male,1983-11-09 00:00:00+00:00,Ohio,3.8,5.0,4.0,2.0,0.0,11.0,2.0,232.0,USA,USA
Female,1994-12-25 00:00:00+00:00,TokyoCalifornia,6.9,8.0,13.0,0.0,0.0,21.0,0.0,423.0,USA,USA
Male,1988-10-08 00:00:00+00:00,PittsburghPennsylvania,6.5,1.0,2.0,0.0,0.0,3.0,0.0,398.0,USA,USA
Female,1991-01-08 00:00:00+00:00,Cebu,90.6,55.0,212.0,44.0,18.0,357.0,8.0,5407.0,PHL,PHL
Male,1990-11-03 00:00:00+00:00,schweden,62.1,1.0,121.0,4.0,20.0,152.0,0.0,3668.0,schweden,Invalid country name
Male,1986-05-11 00:00:00+00:00,ParisFrance,197.9,5.0,476.0,0.0,120.0,601.0,1.0,11851.0,France,FRA
Female,1993-10-01 00:00:00+00:00,Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Singapore,SGP
Male,1988-07-30 00:00:00+00:00,USA,60.2,9.0,95.0,11.0,72.0,196.0,3.0,3575.0,USA,USA
Male,1985-06-21 00:00:00+00:00,Philippines,45.3,5.0,95.0,13.0,34.0,153.0,0.0,2687.0,Philippines,PHL
Female,1988-10-22 00:00:00+00:00,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,IRL
Female,1991-02-06 00:00:00+00:00,SalzburgAustria,20.6,10.0,51.0,11.0,3.0,78.0,0.0,1175.0,Austria,AUT
Male,1985-02-18 00:00:00+00:00,MilanoItaly,46.3,6.0,102.0,0.0,28.0,159.0,0.0,2702.0,Italy,ITA
Male,1989-07-17 00:00:00+00:00,Scotland,103.4,6.0,445.0,42.0,13.0,516.0,15.0,6076.0,Scotland,GBR
Female,1990-08-29 00:00:00+00:00,USA,2.3,3.0,7.0,0.0,0.0,10.0,0.0,120.0,USA,USA
Female,1990-12-05 00:00:00+00:00,kent,44.0,7.0,180.0,19.0,128.0,334.0,0.0,2642.0,kent,GBR
Female,1987-06-20 00:00:00+00:00,Poland,39.8,0.0,145.0,0.0,0.0,145.0,0.0,2350.0,Poland,POL
Male,1991-07-10 00:00:00+00:00,NewMiltonEngland,51.4,0.0,25.0,0.0,0.0,25.0,31.0,2985.0,England,GBR
Female,1990-02-27 00:00:00+00:00,UtrechttheNetherlands,33.5,7.0,117.0,30.0,107.0,274.0,11.0,1871.0,Netherlands,NLD
Male,1985-03-29 00:00:00+00:00,PureInsanity,3.1,2.0,1.0,0.0,0.0,3.0,0.0,237.0,Insanity,Invalid country name
Female,1990-07-26 00:00:00+00:00,Somewhereyoudontneedtoknowp,21.8,7.0,30.0,14.0,7.0,79.0,4.0,1299.0,Somewhereyoudontneedtoknowp,Invalid country name
Male,1992-10-12 00:00:00+00:00,England,38.4,18.0,93.0,0.0,0.0,118.0,0.0,2311.0,England,GBR
Male,1992-11-07 00:00:00+00:00,london,178.4,9.0,473.0,3.0,157.0,671.0,23.0,10565.0,london,GBR
Female,1994-10-16 00:00:00+00:00,InTwilightWorldofNothingness,24.0,1.0,11.0,4.0,3.0,22.0,11.0,1390.0,Nothingness,Invalid country name
Male,1992-03-06 00:00:00+00:00,Germany,41.0,19.0,77.0,6.0,25.0,127.0,11.0,2443.0,Germany,DEU
Male,1992-05-07 00:00:00+00:00,dallastx,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,dallastx,Invalid country name
Female,1992-05-04 00:00:00+00:00,massechuesetrs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,massechuesetrs,Invalid country name
Female,1989-01-06 00:00:00+00:00,ChicagoIllinos,108.4,12.0,113.0,12.0,28.0,174.0,254.0,5958.0,Illinos,Invalid country name
Male,1992-02-19 00:00:00+00:00,Brasil,16.7,2.0,61.0,11.0,27.0,102.0,0.0,1028.0,Brasil,Invalid country name
Female,1990-08-19 00:00:00+00:00,TucsonAZ,223.5,2.0,488.0,18.0,16.0,807.0,113.0,13437.0,USA,USA
Male,1984-08-23 00:00:00+00:00,Trondheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR,FRA
Male,1989-01-01 00:00:00+00:00,NewYork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,GBR
Male,1988-12-02 00:00:00+00:00,Somewhere,251.2,24.0,1020.0,31.0,123.0,1202.0,159.0,16146.0,Somewhere,Invalid country name
Female,1988-07-03 00:00:00+00:00,MoscowRussia,40.5,4.0,180.0,2.0,45.0,231.0,16.0,2547.0,Russia,RUS
Male,1988-08-25 00:00:00+00:00,CanadaOntarioWoodbridge,110.1,17.0,154.0,13.0,7.0,216.0,83.0,6581.0,Woodbridge,Invalid country name
Male,1988-04-25 00:00:00+00:00,SzczecinPoland,267.1,319.0,967.0,54.0,366.0,1958.0,65.0,17017.0,Poland,POL
Female,1989-01-22 00:00:00+00:00,DistritoFederalMexico,2.3,3.0,2.0,0.0,0.0,5.0,0.0,134.0,Mexico,MEX
Male,1990-12-19 00:00:00+00:00,HonoluluHawaii,11.0,2.0,23.0,0.0,2.0,27.0,0.0,653.0,USA,USA
Male,1989-07-01 00:00:00+00:00,Netherlands,4.2,1.0,5.0,0.0,0.0,6.0,5.0,253.0,Netherlands,NLD
Female,1991-01-01 00:00:00+00:00,HongKongAsia,1.2,1.0,3.0,0.0,0.0,4.0,0.0,63.0,Asia,Invalid country name
Male,1986-12-07 00:00:00+00:00,Kuwait,234.0,10.0,772.0,0.0,15.0,828.0,0.0,13872.0,Kuwait,KWT
Male,1989-01-19 00:00:00+00:00,Canada,14.8,7.0,39.0,2.0,10.0,65.0,14.0,792.0,Canada,CAN
Female,1993-11-04 00:00:00+00:00,SalidaColorado,0.4,1.0,0.0,0.0,1.0,2.0,0.0,23.0,USA,USA
Female,1985-05-18 00:00:00+00:00,PortmoreJamaica,39.5,21.0,116.0,8.0,24.0,170.0,3.0,2202.0,Jamaica,JAM
Male,1984-08-29 00:00:00+00:00,Chicago,41.6,0.0,42.0,17.0,1.0,67.0,52.0,2388.0,Chicago,Invalid country name
Male,1993-05-07 00:00:00+00:00,Austraillia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austraillia,Invalid country name
Female,1986-04-06 00:00:00+00:00,michigan,15.8,4.0,9.0,2.0,0.0,15.0,0.0,945.0,michigan,USA
Female,1995-04-12 00:00:00+00:00,Philippines,321.9,20.0,912.0,22.0,109.0,1066.0,6.0,19454.0,Philippines,PHL
Male,1988-03-09 00:00:00+00:00,BismarckNorthDakota,112.1,35.0,336.0,10.0,132.0,517.0,0.0,6583.0,Dakota,USA
Male,1986-07-02 00:00:00+00:00,Jordan,35.4,8.0,84.0,2.0,17.0,113.0,0.0,2122.0,Jordan,JOR
Male,1990-02-13 00:00:00+00:00,Hertfordshire,1.6,1.0,3.0,0.0,0.0,4.0,7.0,95.0,Hertfordshire,GBR
Female,1992-03-06 00:00:00+00:00,OsloishNorway,27.2,23.0,70.0,13.0,31.0,142.0,0.0,1616.0,Norway,NOR
Male,1994-01-30 00:00:00+00:00,TheNetherlands,196.9,60.0,454.0,28.0,87.0,654.0,2.0,11730.0,Netherlands,NLD
Male,1991-03-27 00:00:00+00:00,NorfolkVA,176.5,13.0,625.0,143.0,35.0,842.0,77.0,10402.0,USA,USA
Female,1992-05-17 00:00:00+00:00,NewcastleEngland,2.8,3.0,10.0,5.0,11.0,31.0,0.0,151.0,England,GBR
Male,1992-04-05 00:00:00+00:00,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GBR,GBR
Male,1990-07-16 00:00:00+00:00,EdinburghScotland,4.7,0.0,12.0,0.0,0.0,12.0,0.0,277.0,Scotland,GBR
Female,1989-06-08 00:00:00+00:00,IwishIwasinOsaka,0.1,0.0,1.0,0.0,1.0,2.0,3.0,8.0,JPN,JPN
Male,1984-09-03 00:00:00+00:00,OVERLANDPARKKANSAS,0.2,0.0,1.0,0.0,1.0,2.0,0.0,6.0,USA,USA
Male,1987-03-24 00:00:00+00:00,ExAnaheimCalifornia,122.4,28.0,437.0,21.0,16.0,561.0,7.0,7202.0,USA,USA
